Rank,Name,Company,Volume,Sides,City,State
-,Kendell Nash,Keller Williams Realty Louisville East,$5.96M,27,Louisville,KY
-,Tracie Conyers,Keller Williams Elite Realty,$5.95M,32,Beaumont,TX
-,Sandy Chrisant,Keller Williams Chervenic Realty,$5.95M,29,Fairlawn,OH
-,Nicole Rankin,Coldwell Banker Realty,$5.95M,25,Fort Mitchell,KY
-,Pam Gushee,RE/MAX Jaret & Cohn,$5.95M,27,Camden,ME
-,Bob Zeller,RE/MAX Southern Shores,$5.95M,25,Garden City,SC
-,Nicole Freed,Coldwell Banker Professionals,$5.95M,31,Midland,MI
-,Sarah Hoefer,CENTURY 21 Galloway Realty,$5.95M,35,Oswego,NY
-,Racheal Johnson,CENTURY 21 American Way Realty,$5.95M,34.5,Prestonsburg,KY
-,Stan Gudalevich,Howard Hanna Real Estate Services,$5.94M,27,Solon,OH
-,Morgan Sharp,RE/MAX Twin Lakes,$5.94M,29,Mountain Home,AR
-,Michelle Giolitti,NextHome World Class,$5.94M,11.5,Mooresville,NC
-,Patty Wohlt,Berkshire Hathaway HomeServices Water City Realty,$5.94M,33,Oshkosh,WI
-,Aubrey Vessecchia,RE/MAX Take Me Home,$5.94M,26.5,Morgantown,WV
-,Romy Landskroner,CENTURY 21 Carolyn Riley Realty,$5.94M,26.1,Fairlawn,OH
-,Becky Schwab,NextHome Unlimited,$5.93M,31,Abilene,KS
-,Dan Benz,NextHome South Sound,$5.93M,8.5,Dupont,WA
-,Aimee Monares,RE/MAX Associates,$5.93M,30,Newton,KS
-,Jill Sorrell,Mel Foster Co.,$5.93M,45.3,Clinton,IA
-,Jenny Copeland,Coldwell Banker Advantage,$5.93M,25,Fayetteville,NC
-,Stephanie Liriano,Redfin,$5.92M,14,Windsor,CT
-,Lisa Haberstroh,RE/MAX Realty Brokers,$5.92M,27,Pittsburgh,PA
-,Melissa Hartvigsen,Redfin,$5.92M,12,Portland,OR
-,Phil Makarewicz,RE/MAX 1st Choice,$5.92M,27.5,Ottawa,IL
-,Eryn Topper,NextHome Key Realty,$5.92M,14,Taneytown,MD
-,Jackson Malcolm,Keller Williams Realty Greater Downtown,$5.91M,25.3,Chattanooga,TN
-,Amy Baugh,Berkshire Hathaway HomeServices Premier Properties,$5.91M,36,Lubbock,TX
-,Angelica Thomas,Keller Williams Realty Buckhead,$5.91M,27,Birmingham,AL
-,Presley Stevens,NextHome Gadwood Group,$5.91M,16,Shawnee,KS
-,Jacob Harbin,RE/MAX Tri-State,$5.91M,25,Muscle Shoals,AL
-,Donna Gannon,CENTURY 21 Homes & Land,$5.91M,27.5,Barboursville,WV
-,Karen Zermeno,"Coldwell Banker Today's Realtors, LLC",$5.91M,31.8,Peru,IL
-,Yusmila Arocha Escobar,Keller Williams Realty First Choice,$5.91M,31,Prairieville,LA
-,Jennifer Sisco,Redfin,$5.90M,16,Katy,TX
-,Shane Reid,CENTURY 21 HomeStar,$5.90M,68,Solon,OH
-,Matt Hockley,Coldwell Banker Realty,$5.90M,25,Camp Hill,PA
-,Wendy Szostak,Redfin,$5.90M,13,Dundee,IL
-,Michael Rothe,Redfin,$5.90M,11,Chicago,IL
-,Beth Frizzell,CENTURY 21 South Central Realty,$5.90M,28.5,Salem,MO
-,Staci Murphy,Edina Realty,$5.90M,25.8,Minneapolis,MN
-,Carlos Gonzalez,NextHome Luxury Real Estate,$5.90M,18,Port Richey,FL
-,Vicki Germann,Coldwell Banker The Real Estate Shoppe,$5.90M,25,Garden City,KS
-,Missy Jackson,RE/MAX Realty One,$5.90M,30,Kokomo,IN
-,Dan Pizzi,NextHome Brandywine,$5.90M,18,West Chester,PA
-,Tony Neihoff,RE/MAX Realty Source,$5.90M,28,Jackson,TN
-,Phong Lam,CENTURY 21 Advantage Gold,$5.89M,31,Philadelphia,PA
-,Scheri Hait,RE/MAX Signature,$5.89M,26,Houston,TX
-,Lori Moser,"Berkshire Hathaway HomeServices First, REALTORS®",$5.89M,27,Topeka,KS
-,Viktoriia Kovel,KW Pinnacle,$5.89M,31,Columbia,IL
-,Stephanie Roldan,Keller Williams Partners,$5.89M,25,Philadelphia,PA
-,Emily Christofferson,NextHome Legendary Properties,$5.89M,23.5,Fargo,ND
-,Warren Gagne,NextHome Neighborhood Realty,$5.89M,10.5,Winter Springs,FL
-,Sidni Shockley,CENTURY 21 Wright Real Estate,$5.88M,36,Tahlequah,OK
-,Jenifer Wasso,NextHome Town & Country,$5.88M,6,Brentwood,CA
-,Dakota Shannon,Keller Williams Community Partners,$5.88M,25.9,Miamisburg,OH
-,Christopher Reasons,CENTURY 21 Integrity Group,$5.88M,25,Hollister,MO
-,Jan Ramey,RE/MAX Clarity,$5.88M,26,Hurricane,WV
-,Bruce Roby,RE/MAX Professionals,$5.88M,42,Uniontown,PA
-,Tiago Lima,Keller Williams Realty Victor Valley Market Center,$5.87M,32.8,Phelan,CA
-,Eddie DeLuca,Redfin,$5.87M,12,Silver Spring,MD
-,Rosemary Mahoney,RE/MAX Palm Realty,$5.87M,29,Port Charlotte,FL
-,Rashaan Jennings,RE/MAX Leading Edge,$5.87M,25,Gambrills,MD
-,Leslie Kleman,Keller Williams Realty,$5.87M,26,Lubbock,TX
-,Robert Kwandrans,HUNT Real Estate ERA,$5.87M,25,Williamsville,NY
-,Cheryl Gillen,Keller Williams Realty Middle Georgia,$5.87M,27.1,Perry,GA
-,Kyna Curtis,RE/MAX True Advantage,$5.87M,28,Evans,GA
-,Kyle Footman,Coldwell Banker Hartung,$5.87M,29,Tallahassee,FL
-,Michael Nastasiak,Keller Williams Real Estate,$5.87M,36,Kingston,PA
-,Leonor Miranda,CENTURY 21 Broadhurst,$5.87M,25,Myrtle Beach,SC
-,Micah Konkler,"ERA First Advantage Realty, Inc.",$5.87M,30,Newburgh,IN
-,Amber Ealey,RE/MAX Realty Group,$5.87M,30,Greenbrier,AR
-,Sandra Ford,RE/MAX Summit,$5.87M,26,Sumter,SC
-,Brock Morgan,Howard Hanna Real Estate Services,$5.86M,27,Elyria,OH
-,Dan Schaub,Berkshire Hathaway HomeServices Professional Realty,$5.86M,31,Middletown,OH
-,Walter Rossi,Coldwell Banker Town & Country Real Estate,$5.86M,27,Altoona,PA
-,Ashley Troy,Redfin,$5.85M,9,Boring,OR
-,Donna Stubenvoll,Real Estate One,$5.85M,31,Gaylord,MI
-,Hamid Ali,CENTURY 21 Curran & Oberski,$5.85M,28,Dearborn Heights,MI
-,Jordan Braaten,NextHome Fredricksen Real Estate,$5.85M,19,Williston,ND
-,Michelle Anderson,NextHome Zenith,$5.85M,10.5,Freehold,NJ
-,Helene Zrihen,Berkshire Hathaway HomeServices PenFed Realty,$5.85M,25,Frederick,MD
-,Michael Eitelman,Redfin,$5.85M,12,Coatesville,PA
-,Lori Giannelli Mackey,HomeSmart Real Estate Momentum,$5.85M,27,Mentor,OH
-,Michael I. Blake,"ERA Top Service Realty, Inc.",$5.85M,27,Queens,NY
-,Jason Maybell,Redfin,$5.85M,5,Bellevue,WA
-,Monty Boland,NextHome Envision,$5.85M,6,Rockville,MD
-,Terri Caldwell,NextHome Simply Real Estate,$5.84M,18.5,Noble,OK
-,Michael Ford,Coldwell Banker Heritage Homes,$5.84M,26,West Memphis,AR
-,Rebakah Goodpaster,Keller Williams Legacy Group,$5.84M,28.6,Mount Sterling,KY
-,Donna Southerland,Keller Williams 865-966-5005,$5.83M,29.1,Athens,TN
-,Lisa Evans,RE/MAX Properties,$5.83M,43,Albert Lea,MN
-,Daryl Poe,HomeSmart Real Estate Momentum,$5.83M,29,Mentor,OH
-,Karen Peebles,Berkshire Hathaway HomeServices CNY Realty,$5.83M,25,Watertown,NY
-,Sharon King,NextHome Sally Love Real Estate,$5.83M,10,Wildwood,FL
-,Cynthia Petkus-Barna,"Berkshire Hathaway HomeServices Zambito, REALTORS®",$5.83M,30,Medina,NY
-,Joella Comstock,Schuler Bauer Real Estate ERA Powered,$5.83M,25.3,Louisville,KY
-,Laurie Rowley,NextHome Mountain Life,$5.82M,10,Missoula,MT
-,Deborah Pfeiffer,"Howard Hanna Rochester, Inc.",$5.82M,30,Rochester,NY
-,Gloria Hogie,RE/MAX Preferred,$5.82M,42,Texarkana,TX
-,Todd Clouser,RE/MAX Realty Source,$5.82M,69,Jackson,TN
-,Davis Dickson,RE/MAX Solutions,$5.82M,28,Gaffney,SC
-,Michael Paslay,"Coldwell Banker Paslay Realtors, Inc.",$5.82M,34,Bethalto,IL
-,Juanita Nunez,McColly Real Estate,$5.82M,26,Highland,IN
-,Catherine Sawatsky,Cygnus Estates,$5.81M,12,Fresno,CA
-,Rhonda Johnson,RE/MAX Nexus,$5.81M,29,Birmingham,MI
-,Katarena Moroz,KW Pinnacle,$5.81M,35,O'Fallon,IL
-,Melissa Compliment,Berkshire Hathaway HomeServices The Preferred Realty,$5.81M,27,Belle Vernon,PA
-,Matthew Tole,"Howard Hanna Rochester, Inc.",$5.81M,26,Churchville,NY
-,Maria Castillo,Redfin,$5.81M,14,Vero Beach,FL
-,Ellen Sanford,NextHome 365 Realty,$5.81M,4,Hayden,ID
-,Edward Johll,RE/MAX of Fort Dodge,$5.81M,39,Fort Dodge,IA
-,Janet Ryan,CENTURY 21 American Heritage Realty,$5.80M,29,Lower Burrell,PA
-,Zach Romsdahl,EXIT Realty - Great Plains,$5.80M,39,Windom,MN
-,Janelle Misner,ReeceNichols Ide Capital Realty,$5.80M,30,Saint Joseph,MO
-,David Kline Lovett,NextHome First Choice Realty,$5.80M,6,Costa Mesa,CA
-,Brooke Graf,Graf Real Estate ERA Powered,$5.80M,29,Hiawatha,IA
-,Candice Hodges,EXIT Real Estate Consultants,$5.80M,25,Deridder,LA
-,Timothy Groves,Coldwell Banker Groves Real Estate,$5.80M,27,Hillsdale,MI
-,Brody Nash,CENTURY 21 Homes & Land,$5.80M,28,Barboursville,WV
-,Savannah Forrest,RE/MAX Elite,$5.79M,30,Benton,AR
-,Liz Danner,RE/MAX Traders Unlimited,$5.79M,33,Peoria,IL
-,Angela Hope Gaines,Keller Williams Town and Country Realty,$5.79M,25,Tallahassee,FL
-,Kelsey Eckert,"Shorewest, REALTORS",$5.79M,28,Milwaukee,WI
-,Robert Graves,EXIT Realty Homeward Bound,$5.79M,27.4,Vestal,NY
-,Donna Craig,NextHome Town Square Realty,$5.79M,29,Monroeville,AL
-,Angie Vasconcellos,CENTURY 21 Busch Realty Group,$5.79M,25,Ocean Springs,MS
-,Madeline Amala,Coldwell Banker Realty,$5.78M,28.3,Duluth,MN
-,Raul Ivan Aguilar,RE/MAX Elite,$5.78M,31,Brownsville,TX
-,Katie Curtis,NextHome Real Estate Executives,$5.78M,5,West Palm Beach,FL
-,Aaron Tidmore,RE/MAX Ultimate Professionals,$5.78M,25,Shorewood,IL
-,David Donahue,RE/MAX Edge,$5.78M,27,Goodrich,MI
-,Steve Revor,Berkshire Hathaway HomeServices Michigan Real Estate,$5.78M,28,Plainwell,MI
-,Sandy Kishton,RE/MAX Blue Coast,$5.78M,26,Saint Augustine,FL
-,Yvonda Kissinger,Coldwell Banker RPM Group,$5.78M,25,Russellville,AR
-,Patty Putter,RE/MAX Associates,$5.77M,42,Newton,KS
-,Katie McDonald,NextHome Signature Real Estate,$5.77M,17,Omaha,NE
-,Adrian Maravilla,Redfin,$5.77M,10,Lake Arrowhead,CA
-,Pilar Sasso,RE/MAX Professionals,$5.77M,34,Saint Joseph,MO
-,Kirby L Harrell,EXIT Realty Integrity First,$5.77M,29.1,Petal,MS
-,William Barker,Berkshire Hathaway HomeServices Ambassador Real Estate,$5.77M,25,Omaha,NE
-,Zane Martin,Coldwell Banker Mark Campbell & Associates,$5.77M,26,Brownwood,TX
-,Stephanie Wallace,CENTURY 21 American Way Realty,$5.77M,29,Prestonsburg,KY
-,Edney Banos,Berkshire Hathaway HomeServices Stein & Summers Real Estate,$5.77M,32,Saint Joseph,MO
-,Regina Martino,Redfin,$5.77M,7,Bloomfield,NJ
-,Marti Redmond,CENTURY 21 Bolte Real Estate,$5.76M,27,Port Clinton,OH
-,Paul Ostermann,Coldwell Banker Heritage,$5.76M,30.1,Middletown,OH
-,Jose Torres,NextHome My Way,$5.76M,26,Milwaukee,WI
-,Steve Case,Redfin,$5.76M,12,Bowie,MD
-,Debra Davis,RE/MAX Northern Edge Realty,$5.76M,32,Berlin,NH
-,Vibha Shevade,NextHome By The Bay,$5.76M,10,Tampa,FL
-,Manon Nadeau,CENTURY 21 Tenace Realty,$5.76M,33,Coral Springs,FL
-,Danny Moman,Keller Williams Realty Heritage,$5.76M,25,San Antonio,TX
-,Kevin Sarullo,NextHome Complete Realty,$5.76M,18,Tucson,AZ
-,Jamell Casteal,Keller Williams Preferred,$5.75M,28,Columbia,SC
-,Richard Pearrell,eXp Realty,$5.75M,6,Washington,DC
-,Scott Stiepleman,The Keyes Company,$5.75M,29.3,Coral Springs,FL
-,Tallie McKinney,Howard Hanna Real Estate Services,$5.75M,30,Russells Point,OH
-,Kallie Horwath,CENTURY 21 Signature Realty,$5.75M,30,Saginaw,MI
-,Ashley Howard,HUNT Real Estate ERA,$5.75M,25,Oneida,NY
-,Sharon Hubbard,RE/MAX Connections,$5.75M,40,Ottawa,KS
-,Amelia Booth,CENTURY 21 Metro Brokers,$5.75M,29,Grand Blanc,MI
-,Schuyler Estes,RE/MAX Real Estate Solutions,$5.75M,33,Anderson,IN
-,Ashley Hunt,RE/MAX Real Estate Ten,$5.74M,30,Morristown,TN
-,Cassie Causey,CENTURY 21 Tucker Swanson,$5.74M,45,Galesburg,IL
-,Debanhi Jobe,Keller Williams Advantage,$5.74M,26,Waco,TX
-,Ashley Vasquez,Redfin,$5.74M,16,Houston,TX
-,Donna Austin,RE/MAX Of Pueblo Inc,$5.74M,33,Pueblo,CO
-,Dan Reid,Berkshire Hathaway HomeServices Kathy Reid Realty,$5.74M,31,Hudson,OH
-,Tom Bhramayana,Keller Williams United Partners,$5.74M,78.3,Denham Springs,LA
-,Denise Haden,CENTURY 21 ClearView Realty,$5.74M,27,Rapid City,SD
-,Jacqueline Malone,Keller Williams Realty Victor Valley Market Center,$5.74M,25,Oak Hills,CA
-,Michele Burkheimer,CENTURY 21 Circle,$5.74M,26.3,Elkhart,IN
-,Robert Moran,RE/MAX Central Realty,$5.74M,27,Asheboro,NC
-,Amanda Hepinger,Coldwell Banker Burns & Burns,$5.74M,25.5,Clarion,PA
-,Dale Parr,Coldwell Banker Faith Properties,$5.73M,25,Utica,NY
-,Billie Jo Easterlin,Howard Hanna Real Estate,$5.73M,32.5,New Kensington,PA
-,Scott McCubbin,CENTURY 21 Action Realty,$5.73M,42,Houma,LA
-,Brendan Lammlein,eXp Realty,$5.73M,51,Massillon,OH
-,Chelsea Rowe,"Howard Hanna Rochester, Inc.",$5.73M,27,Henrietta,NY
-,Suzanne Darling,EXIT Realty Homeward Bound,$5.72M,41.3,Oneonta,NY
-,James Goudreau,Keller Williams Preferred Realty,$5.72M,26,Bourbonnais,IL
-,Robert Parsley,HUNT Real Estate ERA,$5.72M,32,Liverpool,NY
-,Chantee Shiroma,RE/MAX Properties,$5.72M,28,Hilo,HI
-,Jenn Bell,NextHome Advantage,$5.72M,13,Glen Allen,VA
-,Sandra Baker,RE/MAX Preferred Choice,$5.72M,31,Brookville,IN
-,Hannah Palmer,Coldwell Banker Group One Realty,$5.72M,26,West Monroe,LA
-,Joanna Berkebile,RE/MAX Revolution,$5.72M,25,Gladstone,MO
-,Lily Stevens,RE/MAX Around Atlanta Realty,$5.72M,27,Kennesaw,GA
-,Cassandra Floyd,RE/MAX Summit,$5.72M,25,Sumter,SC
-,Edwin Diaz,"Coldwell Banker Apex, Realtors",$5.72M,27,Dallas,TX
-,Scott Jones,Better Homes and Gardens Real Estate Central,$5.72M,32,Charleston,WV
-,Erica Tamburin,RE/MAX Broadwater,$5.72M,35,Wheeling,WV
-,Barry Bates,Coldwell Banker Realty,$5.72M,26,West Chester,OH
-,Jodi Holloway,Coldwell Banker Holloway,$5.71M,29,Bluffton,IN
-,Deborah Pisaro,Coastline 840,$5.71M,6,Los Angeles,CA
-,David Welter,RE/MAX Top Properties,$5.71M,30,Morris,IL
-,Matt Bunn,CENTURY 21 Affiliated,$5.71M,39,Holt,MI
-,Mike Dietz,RE/MAX Homefinders,$5.71M,26,Jacksonville,AR
-,Reanne Meyer,EXIT Realty - Great Plains,$5.71M,28,Mankato,MN
-,Sheri Hiestand,Berkshire Hathaway HomeServices Indiana Realty,$5.70M,25,Muncie,IN
-,David Johnson,RE/MAX Accord,$5.70M,38.5,Pleasanton,CA
-,Mark Wright,Coldwell Banker Realty,$5.70M,49,Winter Park,FL
-,Penny Belgarde,CENTURY 21 Morrison Realty,$5.70M,30,Minot,ND
-,Angela Briggs,RE/MAX Central Realty,$5.70M,28,Asheboro,NC
-,Ann Mcwilliams,RE/MAX Real Estate Partners,$5.70M,37,Hattiesburg,MS
-,Cyndi Diamond,Berkshire Hathaway HomeServices Pinehurst Realty Group,$5.70M,27,Pinehurst,NC
-,Heidi Futscher,RE/MAX Realty Agency,$5.70M,30,Shippensburg,PA
-,Tina Geweke,RE/MAX Concepts,$5.70M,29,Cedar Falls,IA
-,Joshua Lusk,CENTURY 21 Home Planning,$5.70M,34,Roswell,NM
-,Ashley King,RE/MAX Signature Properties,$5.70M,30,Junction City,KS
-,Rhonda Golub,Redfin,$5.69M,12,Trenton,NJ
-,Tina Seniff,Berkshire Hathaway HomeServices Northern Indiana Real Estate,$5.69M,37,Elkhart,IN
-,Khrys Gould,Howard Hanna Real Estate Services,$5.69M,25,Adrian,MI
-,Mandy B. Custer,RE/MAX Preferred Professionals,$5.69M,25,Kingman,AZ
-,Jason Sperry,RE/MAX Bastrop Area,$5.69M,25,Bastrop,TX
-,Melissa Allen,CENTURY 21 Lee-Mac Realty,$5.69M,35,Alma,MI
-,Malinda Radaz,CENTURY 21 Signature Realty,$5.69M,25,Saginaw,MI
-,Dana Cramer,CENTURY 21 First Choice Realty,$5.69M,38,Tulsa,OK
-,Barry Dunn,NextHome Realty Professionals,$5.68M,10,Fort Lauderdale,FL
-,Travis Moore,Keller Williams Realty Mobile,$5.67M,28,Mobile,AL
-,Kelly Cassell,Allen Tate Realtors,$5.67M,38,Asheboro,NC
-,Cheryl Palmer-Subka,Coldwell Banker Schmidt Realtors,$5.67M,29,Grand Haven,MI
-,Amy Fox,NextHome Success,$5.67M,14,Fort Atkinson,WI
-,Thomas Templeton,"Coldwell Banker Today's Realtors, LLC",$5.67M,25.8,Peru,IL
-,Amy Cornelius,Keller Williams Premier Realty,$5.67M,30,Rochester,MN
-,Tammy Popperwell,NextHome PropertyLink,$5.67M,9,Fort Worth,TX
-,John Underwood,Redfin,$5.67M,5,Santa Clarita,CA
-,Tara Branz,RE/MAX Edge Realty,$5.67M,29,Akron,OH
-,Cris Atchison,Coldwell Banker Realty,$5.67M,47,Maryland Heights,MO
-,Jordan Parr,Keller Williams Realty Bayou Partners,$5.67M,34.5,Houma,LA
-,Brenda Swanger,"Howard Hanna Rochester, Inc.",$5.67M,27,Holley,NY
-,Cynthia Collins,RE/MAX NorthStar Realty,$5.66M,27,Sault Sainte Marie,MI
-,Michelle Bjerke,RE/MAX Lakes Region,$5.66M,26,Detroit Lakes,MN
-,Janae Ohrt,CENTURY 21 Signature Real Estate,$5.66M,29.5,Cedar Falls,IA
-,Wendy Pinheiro,RE/MAX Lifestyle,$5.66M,28,Denver,NC
-,Glayden Carney,NextHome World Class,$5.66M,13,Mooresville,NC
-,Charli Mosteller,RE/MAX & ASSOCIATES,$5.66M,26,Muskogee,OK
-,Shane Lambert,Howard Hanna Real Estate Services,$5.66M,27,Sidney,OH
-,Austin Postier,RE/MAX Results,$5.66M,25,Ankeny,IA
-,Monica Mauricio,RE/MAX Experts,$5.66M,27.5,Bartlett,TN
-,Kevin Lyons,RE/MAX Foxfire,$5.66M,29,Ocala,FL
-,Twila Baldwin,Coldwell Banker First Equity,$5.65M,29,Amarillo,TX
-,Delaney Sturner,RE/MAX Realty Associates,$5.65M,27,Champaign,IL
-,Crystal Kurylo,CENTURY 21 PORTFOLIO,$5.65M,28,Jonesboro,AR
-,Bailey Tisdale,Coldwell Banker Select Properties,$5.65M,36,Vienna,WV
-,Nan Woodson,RE/MAX Premiere Group,$5.64M,25,Tuscaloosa,AL
-,Misty Prewitt,CENTURY 21 Advantage Realty,$5.64M,25,London,KY
-,Ruby Huisman,RE/MAX Truman Lake,$5.64M,43,Clinton,MO
-,Michelle Willibey,Redfin,$5.64M,22,Detroit,MI
-,Denise Parrish-Gonzalez,NextHome with Prosperity,$5.64M,11.5,Margate,FL
-,Valerie Vincent,RE/MAX Concepts,$5.64M,27,Moline,IL
-,Serena Cassidy,Coldwell Banker McMahan,$5.64M,30,Winchester,KY
-,Dechella Woodruff,CENTURY 21 Premiere Properties,$5.64M,31,Pepper Pike,OH
-,Tammy Hill,Keller Williams Legacy Group,$5.64M,33,Richmond,KY
-,Kelly Durnil,RE/MAX Elite,$5.64M,28,Washington,IN
-,Muhammad Ahsan,"Howard Hanna WNY, Inc.",$5.64M,27,West Seneca,NY
-,Ed Fahner,Coldwell Banker Realty,$5.64M,26,Winter Haven,FL
-,Debra Trivette,RE/MAX A-Team,$5.64M,43,Hickory,NC
-,Gary Seid,Keller Williams Marquee,$5.63M,40,Edwardsville,IL
-,Lindsey Coe,Better Homes and Gardens Real Estate Green Country,$5.63M,28,Bartlesville,OK
-,Jeff Moceri,NextHome Northwest Real Estate,$5.63M,8,Kalispell,MT
-,Neva Fisher,NextHome Unlimited,$5.63M,26,Junction City,KS
-,Biba Lubenski,Howard Hanna Real Estate,$5.63M,29,Pittsburgh,PA
-,Liz Strnad,NextHome Skandia Hem Realty,$5.63M,27,Lindsborg,KS
-,Pamela Drake,Berkshire Hathaway HomeServices The Preferred Realty,$5.63M,28,Belle Vernon,PA
-,Jeffrey Bockrath,RE/MAX Preferred Associates,$5.62M,43,Toledo,OH
-,Beth Powanda,RE/MAX Marketing Specialists,$5.62M,25,Spring Hill,FL
-,Jennifer Stewart,Berkshire Hathaway HomeServices Professional Realty,$5.62M,29,Dayton,OH
-,Nikolas Groshans-Lozada,NextHome Envision,$5.62M,9,Rockville,MD
-,Kevin Clark,Berkshire Hathaway HomeServices The Preferred Realty,$5.62M,33,Greenville,PA
-,Kim O'Donnell,NextHome North Shore Realty,$5.62M,12,Salem,MA
-,John Mangini,NextHome Premier,$5.62M,5,Warren,NJ
-,Anthony Gevock,RE/MAX Pride,$5.62M,30,Ottumwa,IA
-,Gregory Phillips,ERA Martin & Associates,$5.62M,25,Chillicothe,OH
-,Emily Bogolin,RE/MAX Along the Way,$5.62M,32,Long Beach,MS
-,Randy Work,Keller Williams Realty Alaska Group,$5.62M,29.5,Anchorage,AK
-,Christian Nicole Mears,Keller Williams Realty - Points East,$5.61M,29,Greenville,NC
-,Brad Anderson,RE/MAX County Wide 1st,$5.61M,30,La Porte,IN
-,Aubrey Fuhriman,NextHome Treasure Valley,$5.61M,5,Meridian,ID
-,Terri Backus,ERA One Source Realty,$5.61M,32.5,Clarks Summit,PA
-,Logan Berger,RE/MAX Edge Realty,$5.61M,30,Alliance,OH
-,Christina Jones,Berkshire Hathaway HomeServices Professional Realty,$5.61M,28,Parkersburg,WV
-,Heather Bridges,NextHome Gadwood Group,$5.61M,24,Shawnee,KS
-,Allison Chappell,NextHome Kel Mitchell,$5.60M,14,Huntsville,AL
-,Dianne MacDonald,RE/MAX Realty One,$5.60M,67,Crystal River,FL
-,Cynthia Welch,EXIT Realty Homeward Bound,$5.60M,39.3,Vestal,NY
-,Paxton Potter,NextHome Front Range,$5.60M,11,Denver,CO
-,Miracle Johnson,Coldwell Banker Realty,$5.60M,25,Maryland Heights,MO
-,Hannah Reno,Keller Williams Yellowstone Properties,$5.60M,27,Billings,MT
-,Karen Antal,RE/MAX New Image,$5.60M,44,Saginaw,MI
-,Mark Cenci,ERA Martin & Associates,$5.60M,35,Chillicothe,OH
-,Ana Checo,NextHome Royal Lion Realty,$5.60M,10,Parsippany,NJ
-,Ruchika Panjwani,NextHome Premier,$5.59M,7,Warren,NJ
-,Hector Guerra,RE/MAX Hacienda,$5.59M,30,Pharr,TX
-,Elva Benjamin,RE/MAX of Gettysburg,$5.59M,52.5,Gettysburg,PA
-,Scott Tantalo,HUNT Real Estate ERA,$5.59M,27,Rochester,NY
-,Carly Majorana,NextHome Gulf Coast,$5.59M,6,Saint Petersburg,FL
-,Mary Pappas,Redfin,$5.59M,13,Ambler,PA
-,Presley Barnett,"Coldwell Banker J. David Thompson, Realty",$5.59M,32.5,Marion,IL
-,Jeni McClelland,RE/MAX Concepts,$5.59M,29,Des Moines,IA
-,Candilynn McCormick,RE/MAX Hometown,$5.59M,33,Pampa,TX
-,Damien Tullier,RE/MAX Alliance,$5.59M,60,Mandeville,LA
-,Taylor Miller,RE/MAX of Rock Valley,$5.59M,35,Oregon,IL
-,Cheryl Andres,Coldwell Banker Classic Properties,$5.58M,30,Bryan,OH
-,Karen Ulloa,Redfin,$5.58M,7,Pomona,CA
-,Todd Kittel,RE/MAX The Group,$5.57M,36,Casper,WY
-,Rusty DeLoach,RE/MAX Lubbock,$5.57M,30,Lubbock,TX
-,Louis Rizzo,"Howard Hanna WNY, Inc.",$5.57M,25,Niagara Falls,NY
-,Teresa Acevedo,NextHome Gateway Realty,$5.57M,16,Lake City,FL
-,Rob Matney,Howard Hanna Real Estate Services,$5.56M,14.5,Gahanna,OH
-,Brian Abraham,Keller Williams First,$5.56M,36,Grand Blanc,MI
-,Susan Farley,Berkshire Hathaway HomeServices Florida Properties Group,$5.56M,30,Sebring,FL
-,Greg Morris,RE/MAX Unlimited,$5.56M,42,Harrison,AR
-,Maylin Carbajal,Keller Williams Realty Montgomery,$5.56M,36,Montgomery,AL
-,Spencer Scott,NextHome Real Estate Connections,$5.56M,38.5,Terre Haute,IN
-,Cindy Korporal,RE/MAX Realty One,$5.56M,37,Kokomo,IN
-,Suzanne Dickinson,RE/MAX Masterpiece Realty,$5.56M,32,Port Saint Lucie,FL
-,Carolyn Gudorf,Howard Hanna Real Estate Services,$5.56M,12,Centerville,OH
-,Tammi Iafrate,RE/MAX First,$5.55M,31,Chesterfield,MI
-,Kimberly Fazio,RE/MAX Alliance,$5.55M,36,Granite City,IL
-,Roshawnda Harvard,KW Advantage,$5.55M,27,Grosse Ile Township,MI
-,Deana Householder,Coldwell Banker Village Communities,$5.55M,25,Jonesboro,AR
-,Ernestina Glace,Keller Williams Keystone Realty,$5.55M,26,York,PA
-,David Rotundo Jr,RE/MAX 1st Choice Realty,$5.55M,25,Rincon,GA
-,Cindy King,"Berkshire Hathaway HomeServices Poggi, REALTORS®",$5.55M,32,Forty Fort,PA
-,Jacob Ainsworth,RE/MAX Coast Delta Realty,$5.55M,42,Diamondhead,MS
-,Mark Haeffele,Coldwell Banker Real Estate Group,$5.55M,28,Bloomington,IL
-,Malinda Pollock,"Coldwell Banker Walden and Kirkland, Inc., Realtors",$5.54M,25.5,Albany,GA
-,Leah Frederick,Howard Hanna Real Estate Services,$5.54M,28.7,Maysville,OH
-,Natalie Moore,Redfin,$5.54M,11,Chicago,IL
-,Michelle Collings,RE/MAX Realty Group,$5.54M,26,Greenfield,IN
-,Steve Sawyer,NextHome Integrity Realty,$5.54M,11.5,Mechanicsville,VA
-,Suzanne Triplett,CENTURY 21 Advantage Realty,$5.53M,37,Ashland,KY
-,Diane Harper,RE/MAX Showcase,$5.53M,30,Ashland,OH
-,Augustine Ofili,"ERA Dawson-Bradford Co., REALTORS",$5.53M,35.2,Bangor,ME
-,Pam Miller,NextHome Advantage,$5.53M,11,Glen Allen,VA
